ik-5,cc-vanished,0.393003
ik-5,ia-asleep-among-endives,0.410515
ik-5,ss-fantasy,0.330535
ik-5,bo-minetta-creek,0.364386
ik-5,cc-knights,0.347169
ik-5,ia-iam-pod-0,0.279900
ik-5,bo-orlando,0.377700
ik-5,bo-youre-not-good-enough,0.592926
ik-5,ss-genocide,0.332230
ik-5,bo-always-let-you-down,0.449647
ik-5,ia-dawn-in-the-adan,0.527512
kg-kg-2,rh-2,0.530357
kg-kg-2,st-3,0.690499
kg-kg-2,bi-hot-2,0.645436
kg-kg-2,ik-3,0.725446
kg-kg-2,ik-1,0.967773
kg-kg-2,bi-hot-1,0.714473
kg-kg-2,kg-kg-3,0.566861
kg-kg-2,rh-3,0.476574
kg-kg-2,db-bm2-1,0.513109
kg-kg-2,lcc-kk-2,0.504949
kg-kg-2,dbt-rinsed-1,0.577771
kg-kg-2,db-pii-1,0.548540
kg-kg-2,sjb-cdl-2,0.581080
kg-kg-2,db-rch-1,0.464477
kg-kg-2,ik-4,0.486165
kg-kg-2,bi-hot-3,0.463250
kg-kg-2,sjb-cdl-1,0.464279
kg-kg-2,cn-1,0.413110
kg-kg-2,kg-kg-1,0.606855
kg-kg-2,bo-benzo,0.670680
kg-kg-2,dh-fucking-your-girl,0.981388
kg-kg-2,dh-neon-kitchen,0.365331
kg-kg-2,cc-vanished,0.858881
kg-kg-2,ia-asleep-among-endives,0.785639
kg-kg-2,ss-fantasy,0.759540
kg-kg-2,bo-minetta-creek,0.965690
kg-kg-2,cc-knights,0.853516
kg-kg-2,ia-iam-pod-0,0.536513
kg-kg-2,bo-orlando,0.942318
kg-kg-2,bo-youre-not-good-enough,0.494495
kg-kg-2,ss-genocide,0.768551
kg-kg-2,bo-always-let-you-down,0.673468
kg-kg-2,ia-dawn-in-the-adan,0.551534
rh-2,st-3,0.428495
rh-2,bi-hot-2,0.748402
rh-2,ik-3,0.663544
rh-2,ik-1,0.539892
rh-2,bi-hot-1,0.672998
rh-2,kg-kg-3,0.891727
rh-2,rh-3,0.824546
rh-2,db-bm2-1,0.940397
rh-2,lcc-kk-2,0.913343
rh-2,dbt-rinsed-1,0.866003
rh-2,db-pii-1,0.941177
rh-2,sjb-cdl-2,0.858672
rh-2,db-rch-1,0.788993
rh-2,ik-4,0.853683
rh-2,bi-hot-3,0.785461
rh-2,sjb-cdl-1,0.788423
rh-2,cn-1,0.651406
rh-2,kg-kg-1,0.807962
rh-2,bo-benzo,0.717104
rh-2,dh-fucking-your-girl,0.535746
rh-2,dh-neon-kitchen,0.540038
rh-2,cc-vanished,0.580985
rh-2,ia-asleep-among-endives,0.620089
rh-2,ss-fantasy,0.454110
rh-2,bo-minetta-creek,0.520549
rh-2,cc-knights,0.486110
rh-2,ia-iam-pod-0,0.363715
rh-2,bo-orlando,0.548153
rh-2,bo-youre-not-good-enough,0.879706
rh-2,ss-genocide,0.457316
rh-2,bo-always-let-you-down,0.713944
rh-2,ia-dawn-in-the-adan,0.932490
st-3,bi-hot-2,0.500609
st-3,ik-3,0.547438
st-3,ik-1,0.674979
st-3,bi-hot-1,0.541166
st-3,kg-kg-3,0.452012
st-3,rh-3,0.392690
st-3,db-bm2-1,0.417166
st-3,lcc-kk-2,0.411755
st-3,dbt-rinsed-1,0.458922
st-3,db-pii-1,0.440286
st-3,sjb-cdl-2,0.461008
st-3,db-rch-1,0.384440
st-3,ik-4,0.399179
st-3,bi-hot-3,0.383599
st-3,sjb-cdl-1,0.384304
st-3,cn-1,0.348567
st-3,kg-kg-1,0.477084
st-3,bo-benzo,0.515663
st-3,dh-fucking-your-girl,0.681574
st-3,dh-neon-kitchen,0.313925
st-3,cc-vanished,0.620142
st-3,ia-asleep-among-endives,0.581032
st-3,ss-fantasy,0.883673
st-3,bo-minetta-creek,0.707865
st-3,cc-knights,0.783329
st-3,ia-iam-pod-0,0.706384
st-3,bo-orlando,0.662497
st-3,bo-youre-not-good-enough,0.404778
st-3,ss-genocide,0.871781
st-3,bo-always-let-you-down,0.517310
st-3,ia-dawn-in-the-adan,0.442213
bi-hot-2,ik-3,0.854060
bi-hot-2,ik-1,0.659613
bi-hot-2,bi-hot-1,0.869787
bi-hot-2,kg-kg-3,0.823207
bi-hot-2,rh-3,0.645591
bi-hot-2,db-bm2-1,0.714509
bi-hot-2,lcc-kk-2,0.698783
bi-hot-2,dbt-rinsed-1,0.846417
bi-hot-2,db-pii-1,0.785125
bi-hot-2,sjb-cdl-2,0.853539
bi-hot-2,db-rch-1,0.623589
bi-hot-2,ik-4,0.663316
bi-hot-2,bi-hot-3,0.621381
bi-hot-2,sjb-cdl-1,0.623233
bi-hot-2,cn-1,0.534381
bi-hot-2,kg-kg-1,0.910333
bi-hot-2,bo-benzo,0.944896
bi-hot-2,dh-fucking-your-girl,0.653434
bi-hot-2,dh-neon-kitchen,0.457059
bi-hot-2,cc-vanished,0.722004
bi-hot-2,ia-asleep-among-endives,0.783398
bi-hot-2,ss-fantasy,0.535927
bi-hot-2,bo-minetta-creek,0.630967
bi-hot-2,cc-knights,0.581069
bi-hot-2,ia-iam-pod-0,0.414383
bi-hot-2,bo-orlando,0.671986
bi-hot-2,bo-youre-not-good-enough,0.678921
bi-hot-2,ss-genocide,0.540397
bi-hot-2,bo-always-let-you-down,0.939417
bi-hot-2,ia-dawn-in-the-adan,0.791274
ik-3,ik-1,0.743405
ik-3,bi-hot-1,0.979268
ik-3,kg-kg-3,0.721689
ik-3,rh-3,0.581447
ik-3,db-bm2-1,0.636764
ik-3,lcc-kk-2,0.624244
ik-3,dbt-rinsed-1,0.739466
ik-3,db-pii-1,0.692252
ik-3,sjb-cdl-2,0.744895
ik-3,db-rch-1,0.563540
ik-3,ik-4,0.595786
ik-3,bi-hot-3,0.561736
ik-3,sjb-cdl-1,0.563249
ik-3,cn-1,0.489668
ik-3,kg-kg-1,0.787788
ik-3,bo-benzo,0.898828
ik-3,dh-fucking-your-girl,0.735566
ik-3,dh-neon-kitchen,0.423948
ik-3,cc-vanished,0.823617
ik-3,ia-asleep-among-endives,0.904476
ik-3,ss-fantasy,0.589953
ik-3,bo-minetta-creek,0.707218
ik-3,cc-knights,0.645125
ik-3,ia-iam-pod-0,0.445961
ik-3,bo-orlando,0.759158
ik-3,bo-youre-not-good-enough,0.608345
ik-3,ss-genocide,0.595375
ik-3,bo-always-let-you-down,0.903842
ik-3,ia-dawn-in-the-adan,0.697028
ik-1,bi-hot-1,0.731886
ik-1,kg-kg-3,0.577767
ik-1,rh-3,0.484259
ik-1,db-bm2-1,0.522029
ik-1,lcc-kk-2,0.513585
ik-1,dbt-rinsed-1,0.589105
ik-1,db-pii-1,0.558746
ik-1,sjb-cdl-2,0.592546
ik-1,db-rch-1,0.471774
ik-1,ik-4,0.494165
ik-1,bi-hot-3,0.470509
ik-1,sjb-cdl-1,0.471570
ik-1,cn-1,0.418872
ik-1,kg-kg-1,0.619372
ik-1,bo-benzo,0.686002
ik-1,dh-fucking-your-girl,0.985867
ik-1,dh-neon-kitchen,0.369830
ik-1,cc-vanished,0.884169
ik-1,ia-asleep-among-endives,0.806745
ik-1,ss-fantasy,0.740803
ik-1,bo-minetta-creek,0.935603
ik-1,cc-knights,0.829927
ik-1,ia-iam-pod-0,0.527096
ik-1,bo-orlando,0.972845
ik-1,bo-youre-not-good-enough,0.502774
ik-1,ss-genocide,0.749372
ik-1,bo-always-let-you-down,0.688919
ik-1,ia-dawn-in-the-adan,0.561853
bi-hot-1,kg-kg-3,0.732886
bi-hot-1,rh-3,0.588694
bi-hot-1,db-bm2-1,0.645466
bi-hot-1,lcc-kk-2,0.632605
bi-hot-1,dbt-rinsed-1,0.751226
bi-hot-1,db-pii-1,0.702549
bi-hot-1,sjb-cdl-2,0.756831
bi-hot-1,db-rch-1,0.570344
bi-hot-1,ik-4,0.603397
bi-hot-1,bi-hot-3,0.568496
bi-hot-1,sjb-cdl-1,0.570046
bi-hot-1,cn-1,0.494797
bi-hot-1,kg-kg-1,0.801150
bi-hot-1,bo-benzo,0.916263
bi-hot-1,dh-fucking-your-girl,0.724287
bi-hot-1,dh-neon-kitchen,0.427787
bi-hot-1,cc-vanished,0.809502
bi-hot-1,ia-asleep-among-endives,0.887482
bi-hot-1,ss-fantasy,0.582676
bi-hot-1,bo-minetta-creek,0.696785
bi-hot-1,cc-knights,0.636433
bi-hot-1,ia-iam-pod-0,0.441790
bi-hot-1,bo-orlando,0.747150
bi-hot-1,bo-youre-not-good-enough,0.616283
bi-hot-1,ss-genocide,0.587964
bi-hot-1,bo-always-let-you-down,0.921475
bi-hot-1,ia-dawn-in-the-adan,0.707468
kg-kg-3,rh-3,0.749508
kg-kg-3,db-bm2-1,0.844024
kg-kg-3,lcc-kk-2,0.822167
kg-kg-3,dbt-rinsed-1,0.967763
kg-kg-3,db-pii-1,0.944358
kg-kg-3,sjb-cdl-2,0.958617
kg-kg-3,db-rch-1,0.720016
kg-kg-3,ik-4,0.773506
kg-kg-3,bi-hot-3,0.717073
kg-kg-3,sjb-cdl-1,0.719541
kg-kg-3,cn-1,0.603660
kg-kg-3,kg-kg-1,0.895846
kg-kg-3,bo-benzo,0.785497
kg-kg-3,dh-fucking-your-girl,0.573021
kg-kg-3,dh-neon-kitchen,0.506806
kg-kg-3,cc-vanished,0.625080
kg-kg-3,ia-asleep-among-endives,0.670577
kg-kg-3,ss-fantasy,0.480610
kg-kg-3,bo-minetta-creek,0.555670
kg-kg-3,cc-knights,0.516602
kg-kg-3,ia-iam-pod-0,0.380519
kg-kg-3,bo-orlando,0.587237
kg-kg-3,bo-youre-not-good-enough,0.794809
kg-kg-3,ss-genocide,0.484202
kg-kg-3,bo-always-let-you-down,0.781707
kg-kg-3,ia-dawn-in-the-adan,0.953268
rh-3,db-bm2-1,0.870014
rh-3,lcc-kk-2,0.894527
rh-3,dbt-rinsed-1,0.731251
rh-3,db-pii-1,0.784137
rh-3,sjb-cdl-2,0.726018
rh-3,db-rch-1,0.948181
rh-3,ik-4,0.960252
rh-3,bi-hot-3,0.943085
rh-3,sjb-cdl-1,0.947358
rh-3,cn-1,0.756227
rh-3,kg-kg-1,0.689431
rh-3,bo-benzo,0.622167
rh-3,dh-fucking-your-girl,0.480921
rh-3,dh-neon-kitchen,0.610153
rh-3,cc-vanished,0.517062
rh-3,ia-asleep-among-endives,0.547807
rh-3,ss-fantasy,0.414097
rh-3,bo-minetta-creek,0.468639
rh-3,cc-knights,0.440541
rh-3,ia-iam-pod-0,0.337587
rh-3,bo-orlando,0.490895
rh-3,bo-youre-not-good-enough,0.929330
rh-3,ss-genocide,0.416760
rh-3,bo-always-let-you-down,0.619786
rh-3,ia-dawn-in-the-adan,0.778098
db-bm2-1,lcc-kk-2,0.969464
db-bm2-1,dbt-rinsed-1,0.820943
db-bm2-1,db-pii-1,0.888194
db-bm2-1,sjb-cdl-2,0.814352
db-bm2-1,db-rch-1,0.830525
db-bm2-1,ik-4,0.902516
db-bm2-1,bi-hot-3,0.826612
db-bm2-1,sjb-cdl-1,0.829893
db-bm2-1,cn-1,0.679458
db-bm2-1,kg-kg-1,0.768602
db-bm2-1,bo-benzo,0.685928
db-bm2-1,dh-fucking-your-girl,0.518151
db-bm2-1,dh-neon-kitchen,0.559177
db-bm2-1,cc-vanished,0.560351
db-bm2-1,ia-asleep-among-endives,0.596640
db-bm2-1,ss-fantasy,0.441406
db-bm2-1,bo-minetta-creek,0.503923
db-bm2-1,cc-knights,0.471581
db-bm2-1,ia-iam-pod-0,0.355519
db-bm2-1,bo-orlando,0.529748
db-bm2-1,bo-youre-not-good-enough,0.931651
db-bm2-1,ss-genocide,0.444434
db-bm2-1,bo-always-let-you-down,0.683036
db-bm2-1,ia-dawn-in-the-adan,0.880454
lcc-kk-2,dbt-rinsed-1,0.800250
lcc-kk-2,db-pii-1,0.864022
lcc-kk-2,sjb-cdl-2,0.793987
lcc-kk-2,db-rch-1,0.852835
lcc-kk-2,ik-4,0.928922
